id,object_img
230,1246
1272,375
1831,2516
415,767
1612,2513
213,2439
2721,1182
1749,388
1545,868
439,773
2274,867
1230,1040
483,4000
57,940
1427,697
2672,1094
2316,1733
1222,132
2982,490
1018,4000
409,699
1174,1499
2150,2765
440,2204
2375,4000
2413,2756
2587,844
71,1729
2988,1634
574,1900
1865,3027
219,2273
2536,1006
2820,2183
2998,4000
2983,1929
2840,417
745,2450
2547,4000
569,2179
2617,2013
1000,491
2429,2821
1499,2331
1345,4000
544,1107
2688,535
322,2446
1076,2254
2846,585
2785,801
2132,2498
2168,2192
1135,1025
2736,1243
2990,1769
2857,730
2618,2514
2438,2205
979,1277
621,762
1028,1835
1129,2059
1,1586
1939,1098
1469,4000
2795,1391
1923,4000
433,1282
2636,2926
1430,4000
2307,2523
543,602
597,2682
1407,765
46,4000
1447,226
1406,1293
1917,2814
2713,432
1578,1498
2006,4000
437,389
2810,395
2026,4000
1601,1008
830,2093
1726,1968
496,882
2357,2138
1592,4000
2578,791
1104,837
2852,4000
1006,1720
2382,3600
2234,4000
875,763
890,1573
1597,1350
2419,539
175,682
1344,4000
681,674
749,842
882,300
1695,1427
1511,1005
1242,2906
2755,2696
2968,2292
1085,2184
2288,249
209,4000
1296,766
1026,1527
2746,2218
1362,2473
523,1081
2765,2173
788,4000
1030,1804
2087,2937
382,784
253,1620
1287,1095
510,2381
1926,2419
991,1520
1508,2651
959,1212
643,4000
2133,2408
2305,1802
2162,2992
1742,2639
2324,331
1271,2419
434,1710
1512,697
1265,2285
1393,2363
33,347
598,4000
2458,1610
1477,2288
1964,5
58,1047
2837,1009
558,391
1538,2021
2563,1027
663,2392
178,230
461,2539
1566,1365
1838,2806
2224,2457
2116,4000
319,2774
89,4000
2955,1630
431,1361
1780,945
614,2563
806,4000
260,1082
121,887
1645,2188
1443,4000
1765,734
1818,415
2541,1495
1038,2148
179,2564
1468,2224
927,1038
196,324
1663,245
677,4000
548,631
2600,2584
316,2508
2094,1544
1106,150
1422,1204
1748,863
458,989
15,2298
970,1982
2717,2447
1743,2319
436,957
2064,2537
1436,221
941,1276
412,769
280,2781
2824,2868
1079,596
953,1119
2021,4000
1675,1997
860,2010
1951,3072
2565,187
2391,4000
2191,1205
2407,127
1147,1024
2510,552
2125,501
2420,2889
1337,2580
1704,2820
708,1510
262,765
2041,1548
904,4000
424,159
1100,1680
2017,761
2341,4000
611,2228
1685,868
568,2740
2239,2190
701,1030
2775,1877
1862,103
2067,124
1252,751
1261,2749
2476,999
2229,1553
310,515
533,4000
2784,704
631,2463
2472,2923
2481,1612
1908,561
1727,210
2662,4000
164,2274
2045,1880
355,1655
963,686
1095,2621
1449,2051
931,1035
145,2774
2358,1353
1890,1405
799,242
742,156
2359,1101
258,2244
31,418
2707,1319
840,1794
348,466
1458,1907
1732,1027
2834,1949
1518,1222
845,685
1671,151
655,1107
2163,631
638,2528
1188,2927
650,1499
1392,4000
1946,4000
2439,2803
1579,4000
325,2823
529,2212
2985,404
2780,1453
835,461
680,1975
1191,2435
1599,916
112,1381
368,2617
2080,2721
1399,1003
692,386
603,2550
562,2875
227,855
1813,2048
2849,1867
1745,1755
507,2814
1196,1962
1741,1589
2247,128
2575,857
1162,81
928,1087
1124,2474
2286,2255
1703,4000
1262,1969
756,1985
2267,1822
1814,4000
2322,2220
2376,668
519,270
606,2348
2273,4000
645,4000
2946,1090
2112,1769
1984,2830
1781,1574
1810,1659
479,4000
2903,2412
2104,4000
2642,302
64,4000
901,1049
1042,516
2651,1393
2523,2725
2896,1769
2209,329
2745,4000
1065,761
2090,3160
408,1962
2381,1585
2355,4000
184,2691
2416,1505
1056,370
110,216
898,2727
271,1510
1412,1635
1011,4000
2500,4000
473,2827
212,69
136,1989
1771,2730
832,35
2314,693
508,1063
762,2864
283,4000
2876,1244
858,4000
1898,2214
451,888
464,2400
388,1582
2414,2029
2255,4000
1912,1733
2283,2694
1069,524
1722,2175
2259,810
2120,137
1226,2277
2945,269
1437,1621
1641,458
2586,1303
1495,4000
1622,257
841,2544
2866,2306
782,1885
344,1344
2015,1853
2861,176
2908,1501
536,1103
2751,1591
1895,2299
2165,90
1611,2338
1914,1270
582,2868
2682,1870
528,936
2813,1922
863,1603
369,2276
1208,2111
719,1530
2508,2405
2638,1712
2716,1190
1779,828
737,1867
314,2454
2203,2743
1269,760
2715,4000
1299,967
2860,537
2551,1890
2399,513
1492,4000
2895,1632
