id,object_img
830,2113
1726,2449
496,820
2357,1447
1592,1359
2578,1101
1104,369
2852,222392
1006,1638
2382,2165
2234,1733
875,880
890,862
1597,1945
2419,635
175,923
1344,1193
681,865
749,659
882,491
1695,1263
1511,887
1242,2895
2755,1340092816479
2968,2470
1085,2175
2288,247
209,-12668551199
1296,676
1026,1064
2746,2059
1362,2433
523,992
2765,2142
788,620
1030,2081
2087,2912
382,122499579140
253,946
1287,1094
510,2299
1926,2070
991,852
1508,2748
959,508410380
643,1600
2133,-510871
2305,1689
2162,2775
1742,2928
2324,972
1271,1950
434,894
1512,925
1265,2636
1393,2132
33,1152
598,1399
2458,1935
1477,1902
1964,210
58,699
2837,1022
558,834
1538,1863
2563,1118
663,2310
178,-38
461,2209
1566,1047
1838,2530
2224,2213
2116,786
319,2759
89,1925
2955,1409
431,994
1780,1053
614,2300
806,2144
260,1031
121,667
1645,1645
1443,1176
1765,1142
1818,398
2541,955
1038,1892
179,2336
1468,2290
927,1036
196,511
1663,833
677,2310
548,591
2600,2683
316,2174
2094,1132
1106,-84
1422,1097
1748,923
458,1051
15,1999
970,2139
2717,2506
1743,5606351719
436,1947
2064,2007
1436,117
941,1149
412,690
280,2748
2824,3176
1079,122499579235
953,1113
2021,860
1675,1878
860,2018
1951,2802
2565,702
2391,1983
2191,1131
2407,30
1147,941
2510,820
2125,1226
2420,2679
1337,2561
1704,2883
708,1064
262,677
2041,1483
904,837
424,-12
1100,1381
2017,729
2341,2527
611,2462
1685,815
568,2753
2239,1838
701,935
2775,1876
1862,1328
2067,324
1252,659
1261,2527
2476,932
2229,972
310,1160
533,258
2784,620
631,9966348223
2472,2833
2481,1549
1908,972
1727,1520
2662,2835
164,2129
2045,1191
355,2028
963,1230
1095,2969
1449,2047
931,669
145,2771
2358,1242
1890,946
799,296
742,-35
2359,1443
258,2397
31,834
2707,998
840,1615
348,589
1458,1861
1732,992
2834,1959
1518,1210
845,622
1671,691
655,1066
2163,1087
638,2812
1188,508411890
650,1298
1392,-1168404009
1946,1782
2439,3934
1579,1160
325,2920
529,2198
2985,121
2780,1338
835,854
680,1368
1191,2638
1599,989
112,1243
368,2794
2080,2766
1399,745
692,264
603,2125
562,2852
227,679
1813,2235
2849,1848
1745,1794
507,2874
1196,1982
1741,1679
2247,364
2575,967
1162,-498
928,956
1124,2223
2286,2111
1703,-121401802
1262,1652
756,2254
2267,2641
1814,1863
2322,2370
2376,1160
519,-524
606,2565
2273,1810
645,2548
2946,1116
2112,1776
1984,2912
1781,1465
1810,1874
479,2099
2903,2855
2104,1552
2642,406
64,1785
901,1086
1042,575
2651,1332
2523,1340092816151
2896,1266
2209,614
2745,1864
1065,984
2090,2356
408,1665
2381,2279
2355,812
184,2679
2416,1088
1056,797
110,185
898,2791
271,1181
1412,1741
1011,2061
2500,2216
473,2728
212,30
136,2379
1771,2861
832,151
2314,1358
508,1256
762,2168
283,2310
2876,1020
858,1981
1898,2344
451,196
464,2115
388,1546
2414,2248
2255,1310
1912,1684
2283,2506
1069,944
1722,2018
2259,588
2120,414
1226,2345
2945,218
1437,1884
1641,1125
2586,1247
1495,2061
1622,-26
841,2548
2866,1692
782,2217
344,847
2015,2068
2861,249
2908,1104
536,873
2751,1322
1895,2147
2165,121
1611,1692
1914,661
582,2876
2682,1774
528,780
2813,2405
863,1069
369,2345
1208,2490
719,1069
2508,1850
2638,1682
2716,1122
1779,890
737,1398
314,2359
2203,2812
1269,506
2715,1135
1299,636
2860,696
2551,1847
2399,728
1492,2119
2895,1569
