id,object_img
2283,3014
1069,551
1722,1327
2259,1744
2120,3357
1226,1835
2945,2543
1437,2579
1641,1526
2586,363
1495,1155
1622,3831
841,3351
2866,2954
782,9568
344,7339
2015,755
2861,3057
2908,1436
536,1329
2751,5570
1895,3999
2165,167
1611,5090
1914,2365
582,2461
2682,6058
528,2989
2813,2454
863,1120
369,1822
1208,138
719,1355
2508,420
2638,319
2716,4538
1779,1175
737,237
314,2667
2203,3723
1269,9139
2715,11255
1299,457
2860,1969
2551,1487
2399,7554
1492,7697
2895,15078
