id,object_img
1972,2053
1150,920
2921,2888
2205,2652
2304,2124
1836,1193
1209,2121
1229,1477
554,2350
2954,1346
820,1008
1481,2327
2172,916
2568,1149
411,1026
627,674
1692,336
1353,171
2625,1605
2719,1025
1358,1116
423,1446
2435,1796
2469,314
1103,2474
2454,1040
2051,1766
808,1163
791,940
1418,1314
2031,1911
1621,2507
417,2437
1988,917
2907,1659
2639,1794
1602,1704
193,1061
1546,2772
534,2330
290,2218
2842,2706
257,2484
743,1626
747,888
2922,1347
222,2886
2705,2245
773,2448
600,2136
1205,2304
1753,2238
2470,1456
1111,1983
1676,621
2488,1771
50,918
1377,1090
2403,503
1801,293
1609,2839
556,1172
2223,1704
2702,780
2757,1131
2556,1070
1963,2043
1062,1872
1576,293
2046,659
2453,2329
765,769
2933,2044
1638,640
2956,1141
480,1176
2929,2636
74,2585
333,197
52,795
248,1721
2704,1585
2928,233
174,2221
2418,2731
150,2820
499,1653
1581,2332
2595,46
1560,2048
8,527
255,2386
472,697
2723,2273
2667,1086
1504,3038
416,554
2371,1935
2363,2253
2758,2374
2409,1252
1411,2611
2699,2358
2261,2755
1519,2519
839,1038
1054,2607
1733,838
240,2330
757,718
68,2200
366,1099
1544,2621
185,1380
2806,2712
843,2801
2212,888
966,2043
2611,832
857,2776
1799,118
2528,272
228,1177
1136,962
332,2520
2592,237
2708,846
299,2083
97,664
341,732
1879,1128
1045,30
651,1096
1091,2644
2772,1648
2226,1854
1826,783
1619,1724
1413,1674
462,89
1584,2378
2814,1699
1414,1642
2886,925
803,1922
1094,850
2711,930
2315,1558
1567,1659
2437,1570
2942,2569
1715,854
1476,358
706,604
1214,3765
1473,2426
555,2768
200,2948
1730,2233
565,1357
1873,1574
367,1011
2448,2160
2114,1277
868,1230
812,1124
2009,1129
1072,1440
2733,864
1738,498
950,968
1107,1883
1776,21
125,1510
1772,2642
2899,1493
1118,1158
618,141
403,2450
2331,2585
105,1090
1092,794
2635,867
394,179
2471,2976
2593,887
2664,1139
2516,676
1921,2587
1731,807
2644,2566
1289,1493
1763,169
1341,52
1232,1751
2310,1529
44,2941
264,61
1274,1696
101,2193
2248,415
167,920
2742,1906
545,1343
1115,2710
163,1370
2786,2560
1128,1781
1559,470
230,1247
1272,399
1831,2459
415,816
1612,2363
213,2421
2721,905
1749,587
1545,807
439,614
2274,618
1230,859
483,1374
57,814
1427,723
2672,1212
2316,1553
1222,156
2982,556
1018,2234
409,654
1174,1433
2150,2781
440,2167
2375,1879
2413,2765
2587,549
71,1434
2988,1652
574,2181
1865,1851
219,2317
2536,590
2820,2034
2998,4000
2983,1916
2840,1058
745,2326
2547,2038
569,1925
2617,1956
1000,467
2429,2849
1499,2207
1345,2612
544,1197
2688,620
322,2564
1076,2329
2846,650
2785,1029
2132,2429
2168,2213
1135,1223
2736,1206
2990,1487
2857,794
2618,2505
2438,2177
979,1205
621,796
1028,1711
1129,2556
1,1681
1939,1218
1469,1703
2795,1325
1923,548
433,1331
2636,2944
1430,2449
2307,2512
543,462
597,2730
1407,617
46,1856
1447,300
1406,1086
1917,2859
2713,962
1578,1513
2006,778
437,556
2810,413
2026,806
1601,927
830,1980
1726,1982
496,908
2357,2103
1592,1603
2578,831
1104,856
2852,2143
1006,1647
2382,1783
2234,1283
875,766
890,1552
1597,1476
2419,754
175,874
1344,1445
681,795
749,856
882,365
1695,1486
1511,986
1242,2861
2755,2459
2968,2525
1085,2529
2288,163
209,966
1296,722
1026,1511
2746,1872
1362,2813
523,1107
2765,2051
788,1050
1030,2046
2087,3045
382,601
253,1441
1287,1047
510,2321
1926,2308
991,1121
1508,2719
959,1344
643,1802
2133,1946
2305,1569
2162,2825
1742,2568
2324,368
1271,2450
434,1523
1512,734
1265,2324
1393,2081
33,448
598,894
2458,1501
1477,2077
1964,36
58,954
2837,942
558,436
1538,1880
2563,841
663,2556
178,189
461,2369
1566,1011
1838,2696
2224,2428
2116,1078
319,2748
89,2270
2955,1469
431,1276
1780,740
614,2526
806,2570
260,1085
121,771
1645,2089
1443,1313
1765,962
1818,598
2541,740
1038,2070
179,2867
1468,1958
927,1092
196,178
1663,435
677,2505
548,623
2600,2566
316,2591
2094,823
1106,87
1422,1184
1748,784
458,1118
15,2327
970,2173
2717,2317
1743,2223
436,978
2064,2303
1436,229
941,1116
412,551
280,2733
2824,2808
1079,525
953,1172
2021,1305
1675,1988
860,2011
1951,2950
2565,63
2391,2582
2191,1252
2407,185
1147,1054
2510,531
2125,505
2420,2622
1337,2667
1704,2788
708,1449
262,715
2041,1486
904,697
424,228
1100,1846
2017,648
2341,2110
611,2262
1685,915
568,2817
2239,2324
701,1049
2775,2106
1862,160
2067,172
1252,789
1261,2542
2476,1028
2229,1569
310,625
533,1079
2784,704
631,2156
2472,2883
2481,1557
1908,488
1727,211
2662,2762
164,2091
2045,1689
355,1530
963,1179
1095,2616
1449,2005
931,1150
145,2915
2358,1483
1890,1370
799,308
742,134
2359,1293
258,2381
31,453
2707,1096
840,1607
348,315
1458,1992
1732,815
2834,1440
1518,1175
845,614
1671,114
655,1094
2163,951
638,2580
1188,2509
650,1409
1392,589
1946,2014
2439,2639
1579,1665
325,2787
529,2182
2985,80
2780,1635
835,594
680,1724
1191,2352
1599,964
112,1305
368,2744
2080,2673
1399,952
692,237
603,2694
562,2840
227,737
1813,2264
2849,1838
1745,1763
507,2783
1196,2022
1741,1649
2247,67
2575,802
1162,37
928,1007
1124,2249
2286,2276
1703,2628
1262,1856
756,2214
2267,1965
1814,2258
2322,2280
2376,410
519,23
606,2347
2273,2007
645,2254
2946,1003
2112,1820
1984,2836
1781,1760
1810,1572
479,2049
2903,2400
2104,1137
2642,168
64,1429
901,921
1042,1181
2651,1576
2523,2613
2896,1850
2209,552
2745,4000
1065,953
2090,2663
408,1905
2381,1687
2355,759
184,2720
2416,1465
1056,432
110,203
898,2851
271,1474
1412,1921
1011,2834
2500,2242
473,2733
212,73
136,2046
1771,2836
832,8
2314,878
508,1055
762,2414
283,2010
2876,1249
858,1835
1898,2408
451,729
464,2372
388,1655
2414,2055
2255,1839
1912,1540
2283,2664
1069,489
1722,2124
2259,560
2120,263
1226,2167
2945,198
1437,1711
1641,396
2586,1191
1495,2304
1622,239
841,2454
2866,2369
782,2077
344,1344
2015,1774
2861,147
2908,1460
536,995
2751,1572
1895,2382
2165,50
1611,2455
1914,1410
582,2886
2682,1868
528,827
2813,2122
863,1482
369,2180
1208,2258
719,1506
2508,2237
2638,1842
2716,1230
1779,620
737,1947
314,2427
2203,2782
1269,881
2715,899
1299,947
2860,419
2551,1922
2399,465
1492,1718
2895,1478
