id,object_img
2892,2086
2352,2042
2348,841
1101,1887
602,2462
1114,985
1074,2374
1503,839
2190,2797
1534,666
109,709
1869,2186
60,2648
481,792
2893,905
465,2036
140,2643
2276,1261
933,938
1193,2803
2872,2507
2349,2330
1850,2156
1815,2283
573,1874
2065,999
354,970
2530,1085
696,2014
2669,1227
1962,2493
2422,1350
94,86
943,1131
135,889
2417,896
2175,2219
2623,1715
1510,2064
766,973
239,968
1657,2800
2137,913
463,2160
1615,20
880,1034
1740,1171
2534,1366
1035,2016
252,883
2960,947
2504,1029
912,184
1254,2162
1981,1591
795,2344
1463,916
197,1187
811,972
1629,2652
566,1878
1792,152
53,1249
965,2091
652,1059
1375,2347
1972,2827
1150,1318
2921,2798
2205,2888
2304,1965
1836,938
1209,2095
1229,1040
554,445
2954,1407
820,877
1481,2690
2172,473
2568,1003
411,927
627,942
1692,1029
1353,151
2625,1549
2719,1027
1358,904
423,1034
2435,1693
2469,334
1103,2752
2454,1010
2051,1690
808,917
791,988
1418,1344
2031,2498
1621,2784
417,2575
1988,825
2907,1662
2639,1832
1602,1805
193,982
1546,2849
534,2460
290,2139
2842,2347
257,1632
743,1889
747,1191
2922,1532
222,1984
2705,2208
773,2485
600,2123
1205,2495
1753,2166
2470,1340
1111,2140
1676,770
2488,2065
50,1005
1377,999
2403,792
1801,338
1609,2821
556,1169
2223,658
2702,1041
2757,1066
2556,1080
1963,2150
1062,2020
1576,-32
2046,848
2453,2495
765,823
2933,2035
1638,725
2956,895
480,1019
2929,2791
74,2814
333,124
52,742
248,969
2704,883
2928,429
174,2179
2418,2466
150,2857
499,1831
1581,1700
2595,214
1560,2021
8,1709
255,2419
472,1789
2723,2305
2667,1186
1504,2834
416,775
2371,1840
2363,2061
2758,2154
2409,2125
1411,2486
2699,2034
2261,2075
1519,2457
839,923
1054,2648
1733,814
240,2789
757,986
68,1943
366,1139
1544,2548
185,1171
2806,2817
843,2815
2212,1179
966,2222
2611,867
857,2803
1799,207
2528,867
228,1998
1136,1015
332,2789
2592,228
2708,1082
299,2195
97,1049
341,761
1879,1651
1045,226
651,1023
1091,2029
2772,1199
2226,2353
1826,783
1619,1977
1413,1885
462,226
1584,2476
2814,1849
1414,1910
2886,812
803,2062
1094,1072
2711,1011
2315,1140
1567,1714
2437,1866
2942,2694
1715,616
1476,883
706,773
1214,2630
1473,2413
555,2751
200,2826
1730,2275
565,1260
1873,1610
367,888
2448,2471
2114,1366
868,714
812,916
2009,1066
1072,854
2733,945
1738,572
950,786
1107,1839
1776,58
125,2033
1772,2297
2899,1114
1118,2216
618,351
403,2631
2331,2589
105,943
1092,1010
2635,600
394,-51
2471,2878
2593,661
2664,90
2516,987
1921,2770
1731,942
2644,2347
1289,924
1763,933
1341,108
1232,1763
2310,1180
44,2803
264,92
1274,1882
101,2041
2248,444
167,1110
2742,1976
545,1238
1115,2845
163,1069
2786,2632
1128,1133
1559,709
230,1347
1272,966
1831,2924
415,757
1612,2577
213,2656
2721,916
1749,869
1545,846
439,941
2274,875
1230,964
483,1492
57,840
1427,924
2672,910
2316,1816
1222,321
2982,-186
1018,2378
409,887
1174,1346
2150,2790
440,2150
2375,1544
2413,2752
2587,1007
71,2121
2988,1623
574,1934
1865,2656
219,2543
2536,366
2820,2166
2998,1908
2983,2050
2840,970
745,2345
2547,2275
569,1704
2617,1877
1000,645
2429,2821
1499,2076
1345,2382
544,1184
2688,778
322,2692
1076,2016
2846,739
2785,812
2132,2674
2168,2833
1135,1205
2736,1346
2990,1175
2857,941
2618,2323
2438,2119
979,1306
621,841
1028,1847
1129,2349
1,1397
1939,992
1469,1886
2795,1267
1923,533
433,908
2636,2803
1430,2596
2307,2529
543,220
597,2795
1407,791
46,1742
1447,171
1406,1440
1917,2013
2713,781
1578,1846
2006,955
437,993
2810,649
2026,1131
1601,944
830,2057
1726,2016
496,1052
2357,1902
1592,1199
2578,1290
1104,867
2852,2119
1006,1654
2382,2096
2234,1916
875,788
890,1072
1597,1931
2419,878
175,913
1344,1228
681,714
749,1467
882,435
1695,851
1511,994
1242,2803
2755,2531
2968,2776
1085,2099
2288,348
209,54
1296,1001
1026,852
2746,1920
1362,1892
523,1088
2765,2038
788,1015
1030,2549
2087,2845
382,1097
253,1065
1287,478
510,2495
1926,2593
991,881
1508,2837
959,974
643,1897
2133,1659
2305,1700
2162,2774
1742,2422
2324,835
1271,2593
434,1110
1512,794
1265,2733
1393,1928
33,794
598,1463
2458,1728
1477,2198
1964,-205
58,1044
2837,971
558,832
1538,1873
2563,956
663,2695
178,251
461,2562
1566,810
1838,2602
2224,2461
2116,1007
319,2795
89,1879
2955,1129
431,965
1780,770
614,2666
806,2097
260,992
121,1009
1645,1848
1443,1273
1765,922
1818,957
2541,807
1038,1954
179,2010
1468,2085
927,928
196,362
1663,1048
677,2371
548,534
2600,2629
316,2289
2094,917
1106,36
1422,868
1748,835
458,912
15,1898
970,1991
2717,2577
1743,2267
436,943
2064,1930
1436,13
941,900
412,870
280,2795
2824,2509
1079,1065
953,855
2021,1026
1675,1944
860,2031
1951,2795
2565,242
2391,2219
2191,1259
2407,151
1147,1148
2510,747
2125,1002
2420,2845
1337,2674
1704,2770
708,991
262,883
2041,1110
904,814
424,269
1100,1703
2017,845
2341,1626
611,2208
1685,835
568,2863
2239,1977
701,1028
2775,1892
1862,388
2067,103
1252,889
1261,2559
2476,936
2229,996
310,809
533,1417
2784,781
631,2170
2472,2797
2481,1543
1908,809
1727,68
2662,2785
164,2406
2045,1178
355,1909
963,1126
1095,3026
1449,1918
931,1001
145,2778
2358,1623
1890,1088
799,301
742,105
2359,1085
258,2166
31,990
2707,829
840,1636
348,852
1458,1802
1732,1067
2834,781
1518,970
845,612
1671,431
655,1018
2163,808
638,2824
1188,2790
650,1135
1392,715
1946,2139
2439,2434
1579,1308
325,2824
529,2204
2985,59
2780,1184
835,935
680,1643
1191,2647
1599,1039
112,1239
368,2757
2080,2819
1399,1160
692,248
603,2575
562,2844
227,812
1813,2377
2849,1933
1745,1873
507,2799
1196,2160
1741,1661
2247,85
2575,839
1162,174
928,846
1124,2505
2286,2458
1703,2396
1262,1604
756,2419
2267,2132
1814,2045
2322,2344
2376,739
519,240
606,2476
2273,2077
645,2447
2946,972
2112,1828
1984,2845
1781,1639
1810,1869
479,1967
2903,2599
2104,314
2642,327
64,1784
901,944
1042,907
2651,1177
2523,2470
2896,1626
2209,643
2745,2144
1065,849
2090,2354
408,1769
2381,2250
2355,1294
184,2925
2416,907
1056,505
110,161
898,2798
271,972
1412,1896
1011,1977
2500,2022
473,2800
212,154
136,2163
1771,2792
832,58
2314,657
508,1290
762,1537
283,2161
2876,1476
858,1831
1898,2304
451,906
464,2468
388,1615
2414,2045
2255,1102
1912,1697
2283,2834
1069,668
1722,2175
2259,629
2120,774
1226,2166
2945,79
1437,1725
1641,750
2586,1270
1495,1977
1622,280
841,2666
2866,2047
782,1974
344,863
2015,1975
2861,287
2908,955
536,839
2751,1109
1895,2413
2165,59
1611,2222
1914,915
582,2793
2682,1888
528,752
2813,2263
863,1005
369,2166
1208,2511
719,1344
2508,2064
2638,1942
2716,1368
1779,444
737,1647
314,2587
2203,2813
1269,595
2715,1021
1299,805
2860,601
2551,1815
2399,997
1492,2045
2895,1555
