id,object_img
1850,2071
1815,2444
573,1745
2065,1029
354,1321
2530,1091
696,1433
2669,708
1962,2449
2422,2744826015
94,190
943,1042
135,905
2417,500
2175,2288
2623,2520117573
1510,2263
766,784
239,399612965
1657,2938
2137,750
463,1370
1615,764
880,756
1740,1532
2534,1525
1035,2378
252,3446938040
2960,1164
2504,1159
912,383
1254,1458
1981,2080
795,2325
1463,800
197,1664
811,445
1629,2490
566,1826
1792,59
53,1286
965,1827
652,1421
1375,2310
1972,2922
1150,1043
2921,2887
2205,2794
2304,2480
1836,1202
1209,3503
1229,2107259138
554,1795
2954,1430
820,1028
1481,2351
2172,898
2568,1162
411,682
627,806
1692,568
1353,21
2625,8933433647
2719,917
1358,1022
423,1228
2435,2453
2469,468
1103,2825
2454,1227
2051,1895
808,807
791,909
1418,1311
2031,-2048573158
1621,2715
417,1789
1988,955
2907,1625
2639,2086
1602,1665
193,937
1546,2719
534,2181
290,2422
2842,3039
257,2392
743,1786
747,886
2922,1431
222,2113
2705,2333
773,2217
600,2238
1205,2299
1753,2314
2470,1419
1111,1791
1676,735
2488,1799
50,936
1377,867
2403,792
1801,435
1609,2951
556,1623
2223,902
2702,948
2757,1107
2556,1604
1963,2304
1062,1711
1576,492
2046,1150
2453,2244
765,779
2933,2001
1638,870
2956,1181
480,961499217
2929,2778
74,2887
333,23
52,263
248,907
2704,2107260115
2928,452
174,2426
2418,1848
150,2822
499,1754
1581,2175
2595,286
1560,2267
8,971
255,2289
472,1318
2723,2352
2667,1237
1504,3053
416,628
2371,1796
2363,2048
2758,2188
2409,1826
1411,2733
2699,1928
2261,2356
1519,-3394646169
839,991
1054,254616293
1733,748
240,-3937329226
757,766
68,-673298409
366,868
1544,2186
185,1107
2806,2753
843,2781
2212,788
966,2034
2611,923
857,2927
1799,225
2528,620
228,2094
1136,959
332,2888
2592,353
2708,1254
299,2116
97,-468279342
341,721
1879,1416
1045,-309
651,428
1091,2040
2772,1598
2226,560763159
1826,840
1619,-3492391155
1413,1745
462,51
1584,2083
2814,2102
1414,1711
2886,1117
803,-3492392325
1094,961
2711,1236
2315,1648
1567,1615
2437,1913
2942,2703
1715,1121
1476,464
706,732
1214,3265
1473,2088
555,2790
200,2872
1730,2383
565,1252
1873,1923
367,915
2448,-247161792
2114,1252
868,-62956544515
812,1848
2009,1507
1072,1260
2733,10968964380
1738,761
950,895
1107,1827
1776,-97
125,2244
1772,1608
2899,1650
1118,565262867
618,235
403,2753
2331,2767
105,1099
1092,835
2635,896
394,546
2471,3045
2593,744
2664,426
2516,769
1921,2775
1731,897
2644,2527
1289,1298
1763,861
1341,-176
1232,1244
2310,1414
44,2978
264,-232
1274,1778
101,1972
2248,394
167,829
2742,2006
545,1531
1115,2728
163,864
2786,2376
1128,1884
1559,740
230,1236
1272,656
1831,2557
415,763
1612,2473
213,2728
2721,558
1749,650
1545,690
439,756
2274,690
1230,758
483,750
57,1118
1427,771
2672,1110
2316,-4517435903
1222,375
2982,1271
1018,2272
409,413
1174,1313
2150,2759
440,2291
2375,4230051617
2413,2741
2587,747
71,-3492391553
2988,1438
574,2340
1865,2656
219,2508
2536,-68
2820,2257
2998,2539
2983,1318
2840,603
745,2313
2547,2120
569,1327
2617,1773
1000,1071
2429,2895
1499,2361
1345,-4441052434
544,1557
2688,711
322,2183
1076,2297
2846,698
2785,1104
2132,2580
2168,11945886508
1135,1636
2736,1130
2990,1901
2857,753
2618,2590
2438,2118
979,390
621,774
1028,1852
1129,2415
1,1925
1939,1112
1469,1850
2795,1529
1923,303
433,1294
2636,2897
1430,2041005949
2307,2687
543,-30
597,2720
1407,763
46,1872
1447,572
1406,1266
1917,1727
2713,917
1578,1914
2006,1048
437,-2112689621
2810,465
2026,-141270177
1601,756
830,2037
1726,2181
496,936561028
2357,1383
1592,1634
2578,1324
1104,902
2852,2573
1006,1832
2382,-8045390
2234,2204
875,819
890,1107
1597,1727
2419,243
175,962
1344,1524
681,802
749,885
882,440
1695,1289
1511,966
1242,2844
2755,2174
2968,2190
1085,1947
2288,222
209,-42
1296,871
1026,1235
2746,1652361563
1362,1804
523,1062
2765,1890
788,743
1030,2887
2087,2895
382,1016
253,1147
1287,1111
510,2213
1926,2465
991,1029
1508,2707
959,-4498328939
643,2521
2133,10968964241
2305,1732
2162,2752
1742,2901
2324,682
1271,2799
434,1528
1512,765
1265,3086
1393,2342
33,647
598,1576
2458,1365
1477,2356
1964,321
58,1191
2837,1244
558,555
1538,2140
2563,-27614449788
663,2464
178,154
461,2403
1566,1193
1838,2529
2224,2376
2116,1469
319,2783
89,2010
2955,1637
431,-3771343615
1780,870
614,2834
806,3349641143
260,1164
121,1107
1645,2313
1443,1329
1765,935
1818,41
2541,938
1038,1853
179,2943
1468,2443
927,880
196,260
1663,408
677,2258
548,722
2600,2683
316,2410
2094,724
1106,-93
1422,1195
1748,731
458,936
15,2342
970,2170
2717,2422
1743,-896592574
436,1363
2064,2075
1436,60116264
941,961
412,775
280,2659
2824,2883
1079,873
953,955
2021,834
1675,1978
860,2101
1951,2875
2565,43
2391,2144
2191,1495
2407,-80
1147,897
2510,579
2125,356
2420,2675
1337,2855
1704,2797
708,1237
262,704
2041,1641
904,689
424,235
1100,1679
2017,731
2341,3144
611,2300
1685,850
568,2983
2239,1046385974
701,1139
2775,1836
1862,116
2067,91
1252,719
1261,2512
2476,953
2229,1360
310,719
533,1214
2784,603
631,3394651302
2472,2953
2481,1691
1908,615
1727,223
2662,2797
164,1851
2045,2039
355,2116
963,-2350040328
1095,2952
1449,2368
931,1082
145,2801
2358,1559
1890,1327
799,543
742,-287
2359,745
258,2285
31,1049383304
2707,729
840,1507
348,358
1458,1840
1732,875
2834,-2467990386
1518,1118
845,451
1671,713
655,934
2163,1092
638,2857
1188,2882
650,1603
1392,903
1946,2287
2439,-22211553
1579,1298
325,2774
529,1906
2985,-115
2780,1421
835,554
680,1553
1191,2463
1599,859
112,1254
368,2841
2080,2683
1399,928
692,284
603,1820
562,2881
227,808
1813,2595
2849,1809
1745,1680
507,2900
1196,2288
1741,1891
2247,217
2575,799
1162,-266
928,921
1124,2704
2286,2356
1703,4928780064
1262,1821
756,2193
2267,3356
1814,1826
2322,2474
2376,534
519,-218
606,2385
2273,1831
645,2162
2946,925
2112,1914
1984,2893
1781,1308
1810,1838
479,1847
2903,1196784874
2104,1781
2642,2128733861
64,2520117519
901,1212
1042,703
2651,1490
2523,2101
2896,1664
2209,544
2745,1904
1065,1266
2090,2656
408,1995
2381,2311
2355,800
184,2734
2416,1225
1056,461
110,231
898,2975
271,1287
1412,2626
1011,1240
2500,2397
473,2937
212,-136
136,2099
1771,2773
832,-42
2314,837
508,1186
762,3167
283,2611
2876,1220
858,1818
1898,2631
451,576
464,2480
388,1503
2414,1999
2255,1257
1912,1549
2283,2841
1069,685
1722,2403
2259,634
2120,-670
1226,2306
2945,210
1437,1868
1641,715
2586,1380
1495,1204
1622,-30
841,2658
2866,2408
782,2330
344,828
2015,2014
2861,468
2908,1265
536,973
2751,1500
1895,2069
2165,159
1611,2384
1914,532
582,2847
2682,1879
528,692
2813,1538
863,1275
369,2264
1208,2323
719,1268
2508,2565
2638,1680
2716,1388
1779,778
737,1782
314,2348
2203,2807
1269,867
2715,938
1299,933
2860,595
2551,1762
2399,429
1492,2064
2895,1513
