id,object_img
555,3269
200,3145
1730,2330
565,2223
1873,2133
367,2262
2448,2431
2114,2485
868,2072
812,2313
2009,1871
1072,2250
2733,1951
1738,1280
950,1872
1107,2614
1776,1394
125,3072
1772,1963
2899,1873
1118,1897
618,2060
403,1917
2331,2431
105,1482
1092,2277
2635,1802
394,1813
2471,3288
2593,1918
2664,2306
2516,1812
1921,3311
1731,2085
2644,2517
1289,2244
1763,2027
1341,2500
1232,2161
2310,1996
44,3226
264,1765
1274,2304
101,3038
2248,2093
167,1522
2742,2576
545,2104
1115,3173
163,1836
2786,2570
1128,1738
1559,1706
230,2254
1272,1969
1831,3092
415,1854
1612,2244
213,2102
2721,2655
1749,1689
1545,1765
439,2221
2274,2212
1230,2015
483,1447
57,1801
1427,1678
2672,1537
2316,1875
1222,1716
2982,2253
1018,2413
409,1935
1174,2258
2150,3207
440,2734
2375,2001
2413,3250
2587,1771
71,2724
2988,2357
574,2382
1865,2383
219,2438
2536,1665
2820,3009
2998,2149
2983,3094
2840,2291
745,1915
2547,2495
569,2854
2617,2642
1000,1265
2429,3165
1499,2326
1345,2347
544,2589
2688,1371
322,1815
1076,2980
2846,2184
2785,1933
2132,2124
2168,2868
1135,1522
2736,2695
2990,1774
2857,2221
2618,2045
2438,2252
979,1979
621,1740
1028,2602
1129,2524
1,1838
1939,1985
1469,2206
2795,2569
1923,2029
433,2249
2636,3226
1430,2598
2307,2569
543,1568
597,3250
1407,2016
46,2208
1447,1348
1406,2468
1917,2171
2713,1744
1578,1937
2006,2236
437,1283
2810,2077
2026,1476
1601,2183
830,3194
1726,2980
496,2542
2357,2798
1592,2155
2578,2013
1104,2059
2852,3135
1006,1986
2382,2463
2234,2795
875,2132
890,2356
1597,1565
2419,2154
175,2140
1344,2450
681,1752
749,2105
882,1704
1695,2150
1511,2343
1242,3226
2755,2653
2968,2117
1085,3055
2288,2271
209,126
1296,2360
1026,2254
2746,2827
1362,2045
523,2013
2765,2704
788,2159
1030,2802
2087,3226
382,1972
253,1968
1287,1864
510,2329
1926,2659
991,2012
1508,3250
959,2239
643,2734
2133,2312
2305,2961
2162,3322
1742,2237
2324,1808
1271,2537
434,1842
1512,1813
1265,2224
1393,2575
33,2136
598,2088
2458,2152
1477,2707
1964,2014
58,1615
2837,2225
558,2236
1538,2067
2563,2000
663,2784
178,2103
461,2674
1566,2566
1838,2246
2224,2611
2116,2358
319,3250
89,2334
2955,2349
431,2608
1780,1741
614,2788
806,2810
260,2173
121,1560
1645,1964
1443,2346
1765,2255
1818,2794
2541,2229
1038,2151
179,2419
1468,2159
927,1688
196,1512
1663,1627
677,2446
548,1816
2600,2463
316,2302
2094,2185
1106,1193
1422,1603
1748,1889
458,2170
15,2200
970,2993
2717,2657
1743,2706
436,2032
2064,2468
1436,1940
941,2108
412,2170
280,3250
2824,2597
1079,2133
953,2026
2021,1426
1675,2584
860,2834
1951,3250
2565,2529
2391,2509
2191,2316
2407,1214
1147,2085
2510,2200
2125,2091
2420,3188
1337,2189
1704,3229
708,2177
262,1886
2041,2018
904,1596
424,1703
1100,2499
2017,1865
2341,2953
611,3018
1685,2427
568,3150
2239,2436
701,1753
2775,3324
1862,2128
2067,1727
1252,1838
1261,2449
2476,1727
2229,1934
310,2330
533,1542
2784,1498
631,2935
2472,3180
2481,1863
1908,2330
1727,2380
2662,3180
164,2921
2045,1774
355,1924
963,2536
1095,3289
1449,3449
931,2051
145,3203
2358,1988
1890,2260
799,1752
742,1849
2359,2329
258,1688
31,1579
2707,2188
840,1692
348,1340
1458,2679
1732,2342
2834,3126
1518,2412
845,2022
1671,1960
655,1770
2163,1806
638,3312
1188,3330
650,2161
1392,1068
1946,2909
2439,3005
1579,2476
325,3107
529,2458
2985,723
2780,1589
835,2466
680,2330
1191,2455
1599,2294
112,2453
368,3239
2080,3311
1399,1647
692,2117
603,1864
562,3215
227,1939
1813,2634
2849,2869
1745,2687
507,3356
1196,2683
1741,2810
2247,1973
2575,1805
1162,2125
928,2262
1124,3060
2286,2651
1703,1984
1262,2677
756,2416
2267,2674
1814,3134
2322,2451
2376,1879
519,1910
606,2323
2273,2651
645,2518
2946,1691
2112,2671
1984,3226
1781,2104
1810,2637
479,2717
2903,2848
2104,2212
2642,1640
64,2699
901,1801
1042,2338
2651,1970
2523,2495
2896,2235
2209,1682
2745,2616
1065,2692
2090,2224
408,2724
2381,2996
2355,2151
184,3190
2416,1937
1056,1975
110,2022
898,3365
271,2201
1412,1857
1011,3259
2500,3248
473,3169
212,1229
136,2872
1771,3233
832,1402
2314,1715
508,2312
762,2857
283,2973
2876,2396
858,1330
1898,2710
451,1676
464,2907
388,1697
2414,2529
2255,2096
1912,1898
2283,3465
1069,1920
1722,3105
2259,2363
2120,2225
1226,3018
2945,1915
1437,2196
1641,2576
2586,2338
1495,3259
1622,1769
841,1718
2866,2536
782,2983
344,2824
2015,2591
2861,1663
2908,2303
536,2032
2751,1935
1895,2487
2165,732
1611,2132
1914,2072
582,3214
2682,2633
528,2092
2813,3340
863,2277
369,3018
1208,2507
719,2139
2508,2471
2638,2075
2716,2418
1779,1581
737,2692
314,2048
2203,3284
1269,2167
2715,2347
1299,2014
2860,2037
2551,2618
2399,2433
1492,2801
2895,2040
