id,object_img
109,582
1869,2113
60,3017
481,296
2893,701
465,2420
140,2362
2276,869
933,1014
1193,2859
2872,2717
2349,2040
1850,2175
1815,6948795903
573,1924
2065,1177
354,1496
2530,1077
696,1816
2669,858
1962,2281
2422,570
94,170
943,1153
135,-653973252
2417,1052
2175,2082
2623,1647
1510,2150
766,954
239,1306
1657,2935
2137,889
463,2172
1615,-15
880,842
1740,931
2534,35946886725
1035,2320
252,-1925046851
2960,1438
2504,1158
912,-4
1254,5076368055
1981,1880
795,2579
1463,1031
197,1794
811,580
1629,1969
566,1842
1792,-92
53,1155
965,2182
652,1463
1375,1553
1972,1927030736
1150,1205
2921,2948
2205,2586
2304,2048
1836,823
1209,1148
1229,872
554,1413
2954,1332
820,1035
1481,3625
2172,879
2568,881
411,731
627,712
1692,1163
1353,-93
2625,1460
2719,1113
1358,1157
423,1136
2435,2088
2469,45
1103,2613
2454,794
2051,1750
808,936
791,1066
1418,1292
2031,2820
1621,2873
417,2591
1988,1209
2907,1706
2639,1547
1602,1646
193,1088
1546,2699
534,2692
290,2019
2842,2530
257,2404
743,1416
747,653974572
2922,989
222,-68635000452
2705,2412
773,2244
600,2159
1205,2355
1753,2412
2470,1379
1111,2151
1676,655
2488,1770
50,1187
1377,1301
2403,726
1801,197
1609,2843
556,1799
2223,1007
2702,886
2757,997
2556,2085
1963,2172
1062,1759
1576,-68635000835
2046,-15099809815
2453,2355
765,754
2933,1747
1638,470
2956,980
480,466
2929,2525
74,2728
333,351
52,359
248,602
2704,715
2928,-271465
174,2248
2418,2666
150,2841
499,1710
1581,2333
2595,-171
1560,2261
8,421
255,2338
472,1792
2723,2604
2667,1174
1504,2922
416,775
2371,1644
2363,1937
2758,2450
2409,1690
1411,2482
2699,2468
2261,2603
1519,2190
839,1114
1054,1814
1733,730
240,3333
757,1030
68,1065
366,907
1544,2456
185,1128
2806,2817
843,2849
2212,1034
966,2191
2611,-1241819051
857,2892
1799,-238
2528,805
228,2119
1136,1190
332,47559922656
2592,106
2708,1981
299,2581
97,-535
341,479
1879,1567
1045,262
651,1225
1091,1291
2772,1478
2226,2868
1826,1098
1619,2410
1413,1318
462,333
1584,2302
2814,2004
1414,1779
2886,916
803,2180
1094,983
2711,1196
2315,1579
1567,2029
2437,1573
2942,2424
1715,960
1476,805
706,706
1214,3406
1473,2297
555,2541
200,2927
1730,3081
565,1155
1873,1812
367,942
2448,2845
2114,1300
868,934
812,1465
2009,947
1072,1305
2733,1116
1738,359
950,840
1107,1718
1776,166
125,1837
1772,2627
2899,-218664705
1118,-1927026263
618,132
403,1635
2331,2305
105,1262
1092,529
2635,942
394,192
2471,2697
2593,715
2664,1927026951
2516,1108
1921,2826
1731,1054
2644,3459
1289,1441
1763,880
1341,-68
1232,1710
2310,1504
44,2880
264,-1927027750
1274,2173
101,1960
2248,500
167,2278
2742,2109
545,1553
1115,2673
163,574
2786,2698
1128,1734
1559,571
230,1017
1272,941
1831,2502
415,712
1612,2563
213,2413
2721,1218
1749,398
1545,886
439,784
2274,848
1230,835
483,704
57,609
1427,435
2672,771
2316,237336076650
1222,66
2982,752
1018,237336078145
409,1142
1174,1195
2150,2797
440,2131
2375,-653971780
2413,2875
2587,-19906939
71,1423
2988,237336077200
574,1824
1865,3040
219,2578
2536,7292162
2820,2386
2998,2818
2983,1475
2840,657
745,2635
2547,2981
569,1922
2617,1554
1000,-1372435868
2429,2850
1499,2154
1345,2439
544,1431
2688,539
322,2282
1076,2320
2846,731
2785,730
2132,2298
2168,3760
1135,1587
2736,1165
2990,1196
2857,858
2618,2353
2438,1806
979,607
621,801
1028,1781
1129,-3317989689
1,1555
1939,837
1469,1787
2795,1165
1923,526
433,765
2636,2918
1430,1902
2307,2547
543,3317991531
597,2780
1407,685
46,21903255450
1447,18375371
1406,-653971986
1917,2111
2713,689
1578,1467
2006,1241
437,684
2810,715
2026,453
1601,1089
830,2120
1726,2320
496,862
2357,1120
1592,1519
2578,924
1104,586
2852,-218663663
1006,1281
2382,1882
2234,1947
875,847
890,1273
1597,1739
2419,467
175,913
1344,921
681,822
749,910
882,481
1695,1279
1511,706
1242,2853
2755,89062785676
2968,2931
1085,2138
2288,218
209,-7725291140
1296,633
1026,1057
2746,2274
1362,2219
523,964
2765,2620
788,658
1030,2334
2087,2892
382,237336076390
253,657
1287,1045
510,2355
1926,1877
991,1049
1508,2780
959,705
643,2039
2133,2206196764
2305,1708
2162,3065
1742,3217
2324,526
1271,2387
434,760
1512,933
1265,2495
1393,2027
33,823
598,1641
2458,1849
1477,1855
1964,364
58,997
2837,1275
558,744
1538,1799
2563,1209
663,2251
178,-291
461,2707
1566,1213
1838,2565
2224,2780
2116,660
319,2776
89,1639
2955,1405
431,808
1780,1017
614,3065
806,2513
260,1087
121,747
1645,1372
1443,1248
1765,1167
1818,1057
2541,1208
1038,1284
179,2367
1468,2720
927,1156
196,481
1663,589
677,2639
548,578
2600,2605
316,2544
2094,1034
1106,-217
1422,1217
1748,870
458,1237
15,2036
970,2357
2717,2940
1743,-2097751383
436,1739
2064,2109
1436,1576383
941,1369
412,850
280,2780
2824,3010
1079,237336076305
953,1080
2021,568
1675,1762
860,2015
1951,2800
2565,293
2391,-3317990295
2191,1103
2407,-93
1147,1097
2510,591
2125,860
2420,2726
1337,653976153
1704,2800
708,1205
262,684
2041,1519
904,724
424,-75
1100,1693
2017,743
2341,2161
611,2412
1685,928
568,2870
2239,2666
701,942
2775,2110
1862,947
2067,191
1252,900
1261,2128
2476,1338
2229,1202
310,793
533,147
2784,734
631,-32794538406
2472,2888
2481,1336
1908,660
1727,1012
2662,21903257899
164,2199
2045,1196
355,1704
963,1253
1095,2703
1449,1496
931,465
145,2689
2358,949
1890,2284
799,337
742,-319
2359,1423
258,2115
31,396
2707,1005
840,1881
348,278
1458,1745
1732,801
2834,1732
1518,1414
845,895
1671,806
655,992
2163,665
638,2817
1188,2960
650,1241
1392,100296355
1946,1525
2439,3770
1579,1003
325,2928
529,2055
2985,202
2780,1251
835,-2675
680,1508
1191,2638
1599,915
112,1250
368,2307
2080,2773
1399,982
692,303
603,1650
562,2930
227,836
1813,1630
2849,1809
1745,1800
507,2793
1196,2101
1741,1671
2247,338
2575,1021
1162,81
928,942
1124,2997
2286,1898
1703,2681
1262,1786
756,2282
2267,2961
1814,1527
2322,-2251772
2376,981
519,-403
606,2929
2273,1903
645,2360
2946,1044
2112,1767
1984,2892
1781,1462
1810,1677
479,2075
2903,2525
2104,1284
2642,331
64,2049
901,956
1042,954
2651,1114
2523,89062785137
2896,1429
2209,522
2745,1570
1065,1278
2090,2660
408,2111
2381,2231
2355,842
184,2586
2416,1247
1056,404
110,435
898,2728
271,1211
1412,1708
1011,2072
2500,21903256061
473,3279
212,61
136,2165
1771,2975
832,166
2314,1011
508,1271
762,2187
283,21903255437
2876,1068
858,1681
1898,2303
451,143
464,2268
388,1631
2414,2144
2255,1398
1912,1752
2283,2675
1069,1106
1722,2016
2259,562
2120,907
1226,2386
2945,316
1437,1613
1641,647
2586,1283
1495,2072
1622,-20
841,2494
2866,2742
782,1849
344,1068
2015,2115
2861,197
2908,1276
536,756
2751,1606
1895,2125
2165,101
1611,1921
1914,561
582,2887
2682,1731
528,-271008
2813,2876
863,1266
369,2386
1208,2334
719,1338
2508,2666
2638,1947
2716,1159
1779,991
737,1224
314,2190
2203,2599
1269,967
2715,653974776
1299,1058
2860,497
2551,1802
2399,560
1492,2258
2895,1954
