id,object_img
1106,39
1422,1201
1748,1065
458,1065
15,2126
970,2188
2717,2277
1743,2480
436,1293
2064,1979
1436,389
941,1272
412,791
280,2820
2824,2715
1079,974
953,799
2021,1075
1675,1867
860,1994
1951,2881
2565,187
2391,2389
2191,1285
2407,168
1147,984
2510,854
2125,1114
2420,2897
1337,2977
1704,2897
708,1113
262,792
2041,1319
904,944
424,315
1100,1658
2017,707
2341,3107
611,2354
1685,855
568,2900
2239,1943
701,1021
2775,1908
1862,528
2067,246
1252,709
1261,2768
2476,1315
2229,946
310,958
533,441
2784,673
631,2423
2472,2858
2481,1444
1908,946
1727,393
2662,2841
164,2214
2045,1315
355,1912
963,1361
1095,2748
1449,2029
931,1369
145,2787
2358,1331
1890,1526
799,424
742,-29
2359,1374
258,2419
31,813
2707,1074
840,1632
348,774
1458,1829
1732,1141
2834,1226
1518,1064
845,677
1671,551
655,1155
2163,1083
638,2878
1188,2875
650,969
1392,437
1946,2242
2439,2731
1579,1307
325,2810
529,2177
2985,115
2780,1298
835,569
680,1376
1191,2254
1599,965
112,1317
368,2898
2080,2830
1399,880
692,506
603,2899
562,2839
227,852
1813,2436
2849,1825
1745,1869
507,2929
1196,1974
1741,1872
2247,312
2575,993
1162,169
928,1025
1124,2861
2286,2207
1703,2559
1262,1713
756,2177
2267,2649
1814,1957
2322,3080
2376,886
519,123
606,2401
2273,2037
645,2362
2946,1010
2112,1924
1984,2862
1781,1735
1810,2002
479,2044
2903,2702
2104,-3023413
2642,415
64,1893
901,1390
1042,872
2651,1547
2523,2496
2896,1500
2209,795
2745,1955
1065,884
2090,2430
408,1599
2381,2336
2355,961
184,2910
2416,1278
1056,681
110,356
898,2932
271,1155
1412,2029
1011,1965
2500,2261
473,2896
212,124
136,2154
1771,2881
832,10
2314,1321
508,1504
762,2973
283,2213
2876,1286
858,1723
1898,2466
451,433
464,2402
388,1267
2414,1900
2255,1462
1912,1792
2283,2870
1069,944
1722,1767
2259,720
2120,539
1226,2354
2945,331
1437,1776
1641,1098
2586,1285
1495,1965
1622,154
841,2592
2866,2193
782,1931
344,838
2015,2108
2861,356
2908,1072
536,1046
2751,1263
1895,2388
2165,115
1611,2256
1914,1002
582,2867
2682,2051
528,1101
2813,2231
863,1071
369,2353
1208,2239
719,1351
2508,2165
2638,1727
2716,1489
1779,343
737,1672
314,2245
2203,2905
1269,670
2715,858
1299,831
2860,857
2551,1903
2399,941
1492,2064
2895,1553
