id,object_img
2708,942
299,1866
97,1151
341,493
1879,934
1045,149
651,1058
1091,2084
2772,1649
2226,2975
1826,867
1619,1687
1413,1002
462,367
1584,2477
2814,1469
1414,1871
2886,667
803,1845
1094,904
2711,1202
2315,1484
1567,1779
2437,1762
2942,2748
1715,901
1476,195
706,749
1214,2609
1473,2413
555,2772
200,2820
1730,2170
565,1282
1873,1408
367,1171
2448,2713
2114,1157
868,684
812,1779
2009,1429
1072,1103
2733,876
1738,383
950,865
1107,2002
1776,-19
125,1872
1772,2806
2899,1636
1118,287
618,254
403,2633
2331,2569
105,1173
1092,821
2635,581
394,256
2471,2827
2593,1050
2664,431
2516,709
1921,2877
1731,779
2644,2401
1289,1282
1763,887
1341,-167
1232,1724
2310,1314
44,2906
264,-185
1274,1761
101,1946
2248,253
167,800
2742,2047
545,1490
1115,2727
163,121
2786,2344
1128,1253
1559,758
230,1270
1272,943
1831,2727
415,752
1612,2456
213,2333
2721,842
1749,492
1545,783
439,856
2274,883
1230,888
483,765
57,779
1427,600
2672,1215
2316,1824
1222,403
2982,-16351654
1018,2333
409,804
1174,1236
2150,2782
440,1969
2375,887
2413,2772
2587,788
71,2006
2988,893
574,1421
1865,3112
219,2755
2536,703
2820,2231
2998,2270
2983,1963
2840,1053
745,2198
2547,2251
569,1811
2617,2310
1000,835
2429,2763
1499,2158
1345,2480
544,1345
2688,313
322,2651
1076,2361
2846,591
2785,911
2132,2463
2168,2924
1135,1099
2736,1322
2990,1341
2857,856
2618,2371
2438,2017
979,402
621,813
1028,1877
1129,2186
1,1899
1939,472
1469,1908
2795,1198
1923,561
433,947
2636,2906
1430,2970
2307,2539
543,360
597,2772
1407,960
46,4790
1447,442
1406,1150
1917,2429
2713,912
1578,1579
2006,965
437,683
2810,403
2026,452
1601,902
830,2112
1726,2314
496,891
2357,1733
1592,1649
2578,923
1104,823
2852,1584
1006,1146
2382,1716
2234,1989
875,843
890,1397
1597,1743
2419,524
175,915
1344,1212
681,806
749,1076
882,356
1695,1083
1511,979
1242,2906
2755,2298
2968,2619
1085,1795
2288,379
209,-831
1296,989
1026,1066
2746,1737
1362,2039
523,1051
2765,2186
788,885
1030,3041
2087,2906
382,997
253,1024
1287,996
510,2311
1926,2394
991,752
1508,2772
959,888
643,1544
2133,891
2305,1743
2162,2705
1742,2343
2324,916
1271,2821
434,912
1512,778
1265,2452
1393,2231
33,853
598,1322
2458,1515
1477,1688
1964,431
58,1177
2837,850
558,345
1538,2042
2563,1010
663,2861
178,-11
461,1801
1566,1332
1838,2786
2224,2611
2116,1012
319,2772
89,1986
2955,1407
431,1345
1780,806
614,2674
806,1534
260,1032
121,810
1645,1933
1443,1282
1765,1268
1818,704
2541,872
1038,1828
179,2694
1468,2156
927,871
196,423
1663,-34
677,2025
548,570
2600,2766
316,2493
2094,849
1106,-238
1422,991
1748,942
458,851
15,2351
970,2477
2717,2370
1743,1952
436,1088
2064,2092
1436,-111
941,939
412,883
280,2772
2824,2878
1079,896
953,832
2021,1075
1675,1893
860,2248
1951,2772
2565,466
2391,1718
2191,1270
2407,78
1147,1190
2510,672
2125,1242
2420,2727
1337,2533
1704,2941
708,1066
262,652
2041,1465
904,770
424,63
1100,1415
2017,728
2341,2884
611,2292
1685,926
568,2863
2239,2171
701,1036
2775,1757
1862,545
2067,377
1252,743
1261,2192
2476,1450
2229,1339
310,757
533,474
2784,615
631,2317
2472,2895
2481,1796
1908,757
1727,753
2662,2880
164,2258
2045,1341
355,1661
963,1147
1095,2496
1449,548
931,916
145,2773
2358,1312
1890,1486
799,216
742,-158
2359,1174
258,2570
31,118
2707,1202
840,1560
348,62
1458,1816
1732,1034
2834,1243
1518,1021
845,598
1671,489
655,1103
2163,952
638,2801
1188,3221
650,1202
1392,690
1946,1577
2439,2947
1579,1264
325,2962
529,1706
2985,136
2780,1285
835,638
680,1473
1191,2525
1599,1110
112,1286
368,2800
2080,2748
1399,1421
692,304
603,2051
562,2918
227,808
1813,2178
2849,1970
1745,1831
507,2806
1196,2146
1741,1765
2247,434
2575,853
1162,220
928,1171
1124,2039
2286,3474
1703,2406
1262,1831
756,2613
2267,2922
1814,2258
2322,2464
2376,936
519,-53
606,2356
2273,1641
645,2212
2946,1202
2112,1917
1984,2906
1781,1369
1810,1917
479,1397
2903,2436
2104,-256
2642,389
64,1610
901,893
1042,1093
2651,1578
2523,2041
2896,1730
2209,585
2745,2295
1065,889
2090,2388
408,1180
2381,2165
2355,879
184,2741
2416,1334
1056,267
110,-23
898,2792
271,983
1412,1815
1011,2092
2500,2356
473,2750
212,26
136,1192
1771,2806
832,-17
2314,1085
508,1388
762,3079
283,2092
2876,1212
858,1703
1898,2722
451,972
464,2475
388,2033
2414,1749
2255,1333
1912,1389
2283,2851
1069,849
1722,2585
2259,656
2120,572
1226,2292
2945,61
1437,1700
1641,691
2586,1295
1495,2092
1622,169
841,2635
2866,2343
782,1001
344,780
2015,1907
2861,159
2908,983
536,1052
2751,1412
1895,2413
2165,136
1611,2436
1914,1244
582,2776
2682,1897
528,863
2813,1556
863,983
369,2292
1208,1884
719,1236
2508,2029
2638,1683
2716,1516
1779,489
737,2058
314,2373
2203,2849
1269,565
2715,1362
1299,951
2860,620
2551,1586
2399,403
1492,2001
2895,1772
