id,object_img
472,1900
2723,2618
2667,1208
1504,2899
416,766
2371,1941
2363,2021
2758,2232
2409,1866
1411,2498
2699,2394
2261,1838
1519,2126
839,1062
1054,3090
1733,836
240,2901
757,883
68,1479
366,1299
1544,2306
185,1263
2806,2851
843,2871
2212,863
966,2077
2611,1201
857,2921
1799,181
2528,695
228,2201
1136,1176
332,2929
2592,204
2708,1160
299,1847
97,-210
341,853
1879,1123
1045,31
651,992
1091,2165
2772,1592
2226,2407
1826,906
1619,1976
1413,1144
462,331
1584,2311
2814,1826
1414,1891
2886,605
803,1916
1094,1002
2711,1236
2315,1157
1567,1880
2437,1820
2942,2805
1715,927
1476,817
706,821
1214,2684
1473,2180
555,2819
200,2844
1730,2591
565,1242
1873,1862
367,969
2448,2777
2114,1267
868,767
812,1611
2009,1228
1072,1086
2733,680
1738,454
950,735
1107,1991
1776,103
125,2047
1772,2733
2899,1736
1118,1529
618,161
403,2406
2331,2447
105,1231
1092,712
2635,523
394,182
2471,2770
2593,1036
2664,262
2516,743
1921,2802
1731,912
2644,2324
1289,1053
1763,1099
1341,-65
1232,1749
2310,1101
44,2909
264,-397
1274,1815
101,1961
2248,786
167,1034
2742,2066
545,1518
1115,2891
163,298
2786,2544
1128,1450
1559,821
230,1243
1272,826
1831,2915
415,670
1612,2582
213,2734
2721,519
1749,762
1545,669
439,842
2274,787
1230,850
483,926
57,787
1427,651
2672,1370
2316,1129499
1222,207
2982,2036
1018,1130608
409,759
1174,1354
2150,2835
440,2300
2375,1173
2413,2844
2587,1162
71,1900
2988,1129241
574,1932
1865,3622
219,2534
2536,572
2820,2095
2998,2656
2983,2179
2840,1018
745,2335
2547,2391
569,1549
2617,2038
1000,461
2429,2878
1499,2120
1345,2688
544,1467
2688,873
322,2418
1076,2484
2846,696
2785,1005
2132,2629
2168,2462
1135,995
2736,1301
2990,1531
2857,736
2618,2539
2438,2552
979,420
621,856
1028,1860
1129,2338
1,1361
1939,1090
1469,1839
2795,1242
1923,602
433,961
2636,2930
1430,2651
2307,2600
543,-163
597,2819
1407,753
46,2647
1447,349
1406,-127
1917,2624
2713,911
1578,1683
2006,1001
437,918
2810,893
2026,-70
1601,1010
830,2157
1726,2400
496,1429
2357,2071
1592,1592
2578,1046
1104,863
2852,2469
1006,1167
2382,1757
2234,2023
875,863
890,1237
1597,2037
2419,709
175,744
1344,1265
681,793
749,772
882,634
1695,989
1511,1098
1242,2900
2755,2444
2968,2818
1085,2488
2288,395
209,361
1296,745
1026,1086
2746,1445
1362,2439
523,1118
2765,2016
788,756
1030,2467
2087,2921
382,1128892
253,1282
1287,950
510,2341
1926,2468
991,999
1508,2819
959,864
643,1558
2133,969
2305,1847
2162,2847
1742,2767
2324,941
1271,2652
434,1019
1512,832
1265,2587
1393,2107
33,954
598,1402
2458,2050
1477,2046
1964,230
58,736
2837,986
558,774
1538,1989
2563,877
663,2370
178,209
461,2823
1566,957
1838,2849
2224,2483
2116,889
319,2842
89,2105
2955,1234
431,878
1780,870
614,2802
806,2099
260,1122
121,1093
1645,2225
1443,1243
1765,1105
1818,835
2541,1029
1038,1991
179,2267
1468,2334
927,1203
196,386
1663,655
677,2304
548,526
2600,2754
316,2448
2094,968
1106,-9
1422,1363
1748,956
458,1056
15,2121
970,2123
2717,2105
1743,2293
436,1231
2064,2095
1436,263
941,1044
412,787
280,2819
2824,2729
1079,1128865
953,825
2021,1105
1675,1914
860,1989
1951,2877
2565,54
2391,2400
2191,1243
2407,123
1147,910
2510,802
2125,1099
2420,2711
1337,2678
1704,2857
708,1086
262,761
2041,1309
904,814
424,354
1100,1697
2017,664
2341,3309
611,2328
1685,923
568,2782
2239,1755
701,909
2775,1880
1862,325
2067,365
1252,711
1261,2668
2476,1110
2229,903
310,979
533,464
2784,623
631,2312
2472,2865
2481,1562
1908,903
1727,337
2662,2792
164,2047
2045,1531
355,1767
963,1238
1095,2907
1449,1881
931,1237
145,2839
2358,1194
1890,1625
799,529
742,-63
2359,1450
258,2257
31,703
2707,1015
840,1627
348,725
1458,1795
1732,1095
2834,1415
1518,1033
845,665
1671,585
655,1404
2163,1043
638,2857
1188,2564
650,1159
1392,379
1946,2047
2439,3063
1579,1266
325,2897
529,2281
2985,107
2780,1435
835,340
680,1413
1191,2213
1599,1010
112,1287
368,2904
2080,2845
1399,927
692,437
603,2660
562,2871
227,837
1813,2265
2849,1836
1745,1853
507,3025
1196,2095
1741,1961
2247,241
2575,911
1162,88
928,969
1124,2742
2286,2341
1703,2563
1262,1979
756,2056
2267,2420
1814,1937
2322,2993
2376,864
519,94
606,2471
2273,2021
645,2458
2946,971
2112,1943
1984,2921
1781,1509
1810,2077
479,2137
2903,2611
2104,1173
2642,328
64,2086
901,1008
1042,808
2651,1511
2523,2367
2896,1635
2209,647
2745,1966
1065,900
2090,2549
408,1762
2381,2285
2355,983
184,2901
2416,1164
1056,757
110,384
898,2848
271,1084
1412,1914
1011,2069
2500,1906
473,2886
212,88
136,2023
1771,2786
832,105
2314,1220
508,1480
762,2988
283,2220
2876,1242
858,1974
1898,2541
451,378
464,2450
388,1310
2414,2127
2255,1353
1912,1829
2283,2599
1069,891
1722,1980
2259,698
2120,173
1226,2203
2945,431
1437,1909
1641,949
2586,1243
1495,2069
1622,200
841,2625
2866,2166
782,2410
344,718
2015,2115
2861,462
2908,1032
536,1013
2751,1360
1895,2295
2165,107
1611,2266
1914,939
582,2896
2682,1894
528,1070
2813,2498
863,1032
369,2202
1208,2241
719,1354
2508,2365
2638,1737
2716,1368
1779,430
737,1562
314,2136
2203,2839
1269,730
2715,610
1299,780
2860,664
2551,1923
2399,788
1492,2070
2895,1591
