id,object_img
1972,2753
1150,1267
2921,2743
2205,2737
2304,2157
1836,1257
1209,2270
1229,1415
554,572
2954,1343
820,945
1481,2147
2172,991
2568,1085
411,1015
627,895
1692,997
1353,246
2625,1152
2719,1083
1358,753
423,1175
2435,1987
2469,475
1103,2812
2454,803
2051,1321
808,1285
791,884
1418,1518
2031,2133
1621,2753
417,2166
1988,963
2907,1351
2639,2064
1602,2057
193,839
1546,2948
534,2502
290,1935
2842,2436
257,1942
743,1214
747,1050
2922,1277
222,1888
2705,2474
773,2523
600,2051
1205,2155
1753,2476
2470,1508
1111,2059
1676,956
2488,2400
50,616
1377,775
2403,892
1801,459
1609,2998
556,1475
2223,715
2702,1445
2757,1057
2556,1172
1963,2253
1062,2068
1576,27
2046,1219
2453,2151
765,640
2933,2087
1638,124
2956,801
480,983
2929,2753
74,2813
333,347
52,972
248,839
2704,1415
2928,809
174,2302
2418,2161
150,2976
499,1989
1581,2062
2595,179
1560,2195
8,764
255,2328
472,1959
2723,2449
2667,931
1504,2989
416,657
2371,2017
2363,2057
2758,2122
2409,2137
1411,2331
2699,2256
2261,2121
1519,2280
839,1236
1054,2188
1733,956
240,3297
757,952
68,2114
366,1155
1544,2142
185,1289
2806,2758
843,2857
2212,1310
966,2077
2611,953
857,2740
1799,419
2528,1026
228,2202
1136,917
332,2957
2592,538
2708,1016
299,2126
97,561
341,965
1879,902
1045,202
651,1187
1091,1929
2772,1606
2226,2001
1826,959
1619,2016
1413,1167
462,878
1584,2085
2814,1430
1414,1990
2886,742
803,2129
1094,1319
2711,1085
2315,1199
1567,2010
2437,1918
2942,2290
1715,875
1476,849
706,917
1214,2163
1473,2246
555,2965
200,2750
1730,2296
565,1346
1873,1116
367,874
2448,2271
2114,1328
868,1048
812,1514
2009,1065
1072,1173
2733,883
1738,690
950,1033
1107,1950
1776,263
125,2205
1772,2170
2899,1541
1118,2229
618,421
403,2305
2331,2417
105,878
1092,1141
2635,724
394,232
2471,2765
2593,1164
2664,76
2516,906
1921,2973
1731,964
2644,2095
1289,1161
1763,765
1341,111
1232,1903
2310,1515
44,2796
264,321
1274,1535
101,2182
2248,875
167,961
2742,2117
545,1560
1115,2948
163,1627
2786,2537
1128,1002
1559,750
230,1340
1272,943
1831,2742
415,700
1612,2458
213,2657
2721,878
1749,1013
1545,711
439,1048
2274,982
1230,729
483,920
57,613
1427,897
2672,930
2316,1297
1222,357
2982,1194
1018,2048
409,1036
1174,1166
2150,2955
440,2361
2375,940
2413,2964
2587,993
71,2407
2988,960
574,2142
1865,2179
219,2415
2536,726
2820,2274
2998,2170
2983,2125
2840,951
745,2393
2547,2207
569,2033
2617,2130
1000,437
2429,2970
1499,2273
1345,2427
544,1282
2688,900
322,2695
1076,2441
2846,729
2785,875
2132,2597
2168,2175
1135,1455
2736,1131
2990,1196
2857,1135
2618,2469
2438,2312
979,98
621,892
1028,1944
1129,2381
1,1411
1939,754
1469,1960
2795,1340
1923,702
433,1228
2636,2979
1430,2612
2307,2313
543,149
597,2964
1407,993
46,1919
1447,376
1406,1215
1917,1988
2713,804
1578,1358
2006,1063
437,1051
2810,994
2026,1624
1601,924
830,2233
1726,2268
496,1213
2357,1851
1592,1606
2578,1467
1104,989
2852,2263
1006,1211
2382,2035
2234,2108
875,981
890,1462
1597,1405
2419,978
175,975
1344,1302
681,918
749,856
882,315
1695,1134
1511,797
1242,2951
2755,2603
2968,2454
1085,2212
2288,377
209,85
1296,1160
1026,1172
2746,2137
1362,2435
523,812
2765,2056
788,965
1030,2692
2087,2740
382,1090
253,1232
1287,1046
510,2151
1926,2358
991,927
1508,2964
959,1155
643,2089
2133,750
2305,1887
2162,2955
1742,2744
2324,985
1271,2681
434,943
1512,891
1265,2641
1393,2236
33,1002
598,1458
2458,1555
1477,2015
1964,429
58,932
2837,926
558,934
1538,1955
2563,896
663,2312
178,330
461,2348
1566,1055
1838,2263
2224,2183
2116,1001
319,2964
89,2004
2955,1200
431,1358
1780,929
614,2488
806,2242
260,897
121,999
1645,1898
1443,1334
1765,1272
1818,1236
2541,1013
1038,2161
179,2197
1468,2221
927,869
196,342
1663,1419
677,2506
548,776
2600,2247
316,2346
2094,958
1106,448
1422,1119
1748,716
458,740
15,2229
970,2443
2717,2378
1743,2184
436,734
2064,2233
1436,529
941,737
412,987
280,2964
2824,2279
1079,1036
953,755
2021,1121
1675,1986
860,2022
1951,2964
2565,1927
2391,2166
2191,1331
2407,246
1147,973
2510,958
2125,1032
2420,2948
1337,2613
1704,2840
708,1175
262,319
2041,1065
904,961
424,363
1100,1930
2017,652
2341,1940
611,2475
1685,936
568,2812
2239,2097
701,1048
2775,2163
1862,1949
2067,357
1252,642
1261,2038
2476,1226
2229,974
310,973
533,1919
2784,1041
631,2144
2472,2957
2481,1290
1908,961
1727,1952
2662,2960
164,2251
2045,1196
355,1549
963,1391
1095,2991
1449,2012
931,986
145,2957
2358,1500
1890,1829
799,474
742,126
2359,1079
258,1979
31,1286
2707,1220
840,1167
348,1290
1458,1943
1732,812
2834,991
1518,981
845,686
1671,519
655,976
2163,1116
638,2809
1188,2971
650,1106
1392,286
1946,2265
2439,2104
1579,1343
325,2751
529,2011
2985,449
2780,1084
835,663
680,978
1191,2550
1599,926
112,1349
368,2990
2080,2967
1399,801
692,594
603,2609
562,2952
227,952
1813,2256
2849,2032
1745,1986
507,2743
1196,1997
1741,1900
2247,487
2575,888
1162,516
928,874
1124,2230
2286,2207
1703,2375
1262,1901
756,2342
2267,2130
1814,2018
2322,2175
2376,985
519,428
606,2444
2273,2028
645,2227
2946,872
2112,1989
1984,2740
1781,1463
1810,1990
479,2148
2903,2600
2104,1635
2642,357
64,2014
901,948
1042,1524
2651,1194
2523,2580
2896,1200
2209,768
2745,2120
1065,768
2090,2341
408,1868
2381,2184
2355,713
184,2962
2416,1360
1056,960
110,498
898,2961
271,1119
1412,1967
1011,2459
2500,2313
473,2738
212,187
136,2143
1771,2957
832,266
2314,958
508,1302
762,1968
283,2316
2876,1342
858,1484
1898,2386
451,1475
464,2588
388,1077
2414,2103
2255,1138
1912,1250
2283,2967
1069,959
1722,2101
2259,752
2120,966
1226,2496
2945,498
1437,1214
1641,955
2586,1337
1495,2459
1622,512
841,2207
2866,2086
782,2164
344,881
2015,2115
2861,644
2908,1162
536,740
2751,1077
1895,2082
2165,449
1611,2383
1914,1229
582,2800
2682,2045
528,620
2813,2230
863,1155
369,2494
1208,2139
719,1167
2508,2407
2638,1877
2716,1323
1779,807
737,1907
314,2359
2203,2819
1269,657
2715,1003
1299,783
2860,711
2551,2171
2399,1025
1492,2115
2895,1163
